"","Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"1",15.6175243388001,34.3390519009994,56.8174376167981,14.893010087776,16.9732501438456,54.9795677435071,41.2408598612664,54.1260911263015,47.9684099580961,51.4806766408693,30.4690412723295
"2",15.4415964767186,33.7755755839778,56.9672850217565,14.6293960502017,17.0193121075816,54.9855878389258,43.1730636169401,53.9318101530328,47.705924476453,51.4374994273784,30.0782550809399
"3",13.8405126606269,34.0620915549003,57.3231099432566,12.26914066954,17.0211761381841,55.0470367763145,44.9898024255203,53.8166751012473,48.4612764320203,49.5848398227364,29.6765105979691
"4",14.9188762502415,33.9062669832169,56.9866138101535,13.8301804921667,17.0436916476313,55.0081570481996,41.4237888746217,53.7445011317524,48.1032679015921,50.6218531064668,30.0555207724936
"5",16.0903772412197,33.913065008838,56.7781376082876,15.5576523752533,17.0323980905569,54.9691764396344,41.773228362039,53.7932074620965,47.8680226626573,51.8389182717141,30.5719345513475
"6",13.2680917518746,34.5466924715938,57.2895240288803,11.4330603761132,16.9865614253616,55.0477819349691,47.0616236979116,54.0783972200312,48.8891348456215,49.3743496049947,28.7134544680358
"7",15.6346953005394,33.6940017520433,56.938028945156,14.9671648897479,16.9598637369235,54.9811054249707,41.7002009303607,54.3026359154809,48.5501284438127,51.7123549674732,30.5949544525381
"8",15.9055321895758,33.7961635393398,56.8271626275299,15.3741711241976,17.0154992719838,54.9862816828456,42.4093108611461,53.7020979882363,48.6536371551529,51.6400588455052,30.3696989603659
"9",15.4700075756176,33.8083580793681,56.9832417819675,14.6517513035916,16.9451048645959,54.9899951186592,41.132016730329,54.3996855628757,47.822920301086,51.4312366494805,30.6648062814716
"10",16.5043038831062,33.7440894994867,56.7002460325448,16.2060287415818,17.0513239973394,54.9750641720094,40.207140152588,53.5827111474203,47.4372231631523,51.7626871533715,30.9513756034195
"11",13.0147672503736,33.7015963767198,57.3139198011317,10.9951369404893,16.9284653839823,55.0439450997946,44.4775243111424,54.6710193785036,48.0398185934698,49.4486594033478,28.7913756757571
"12",14.3061892200063,33.7425034833446,57.06946687797,12.9952946011231,17.0257931666124,55.0277724414078,44.3677367345206,53.708721935851,48.8864388602093,50.2478766671051,29.6375005325191
"13",14.0358748318189,34.4356969974308,57.1391884307234,12.4802739512631,17.0247141554537,55.0362517300297,43.1798284881422,53.7787992324498,47.7733512839517,49.7653324147535,29.5028540572281
"14",14.7170598948697,34.3224827945558,56.9914236465724,13.6855417601061,16.9836254926075,55.007857511685,41.7124236144202,54.0682852625436,48.1255700276549,50.5966354110508,30.0144854249687
"15",15.1170892969519,33.9593464905128,56.9011480871616,14.1585616374964,17.0119051162049,55.0036368822377,40.8292191772129,53.9316010574828,47.8328508742775,50.834585664112,29.9826715539508
"16",12.2762118533386,33.9422608493161,57.6021769326906,10.0333160090596,16.9409919229236,55.0550268730739,48.6843886629915,54.788856897449,49.0596386897571,49.2926293766672,28.5351432414002
"17",14.153969967891,33.9372242063068,57.170582247492,12.7625800820631,16.9098447227197,54.994026369297,44.4419502656612,54.8069675244536,47.9846699061476,51.0967992248698,29.526936820442
"18",14.6397139895576,33.4356523795612,56.9826199438519,13.4882908736696,16.9990220165232,55.0009085452423,42.0420496238622,54.068810337929,47.4431250795006,50.8656161265113,29.868944329392
"19",16.3811409931481,33.5770094426136,56.8543602071028,16.1130269831111,16.9517008531285,54.9530607731383,41.4242052724863,54.3905425744856,48.4692370565147,52.6625186819106,31.0322261473578
"20",14.7503989619163,33.8724994726681,56.9757249975126,13.644458238754,16.9707916157157,55.0030769769908,42.8474968499246,54.1487690945392,48.0487978574773,50.8361940306158,30.0345339614987
"21",17.1272055099935,33.8103675606148,56.5063417634952,17.1162022703069,17.1261780872109,54.9819230053412,38.6002885714302,52.9322856526039,47.9494932962568,51.3221584885154,31.2720962902936
"22",16.2376947269093,33.4066530050979,56.6781387635752,15.8148745103975,17.1296146978074,54.9870615756007,39.5161357240722,52.9917675950104,47.6265077536703,51.4845387509795,30.8285216618886
"23",16.8077728160328,33.9796866834246,56.7055329191658,16.6873017042673,17.0202251083369,54.9680337072981,38.9917092849202,53.9949696828433,47.6343099633115,51.9363169555754,31.4077550856985
"24",12.455973302723,33.4962330425851,57.558375871978,10.232262063935,16.9332701276267,55.035965418045,49.3598353277712,54.5954124249572,47.597067583688,49.7940336785457,28.1293308715754
"25",13.6643326286663,33.8463089103548,57.2882373898632,12.1076942056876,16.9846670649736,55.0138682536846,46.4799042702113,54.1547922051192,48.6928556292898,50.63672910395,29.239283066717
"26",16.0560630433253,34.2153867798867,56.9174348366842,15.6932315230699,17.0055938459594,54.970432191638,41.2707828871748,53.9348424223578,49.181374972151,52.0736639996063,30.6654800051219
"27",15.2681371087551,34.2506537323267,56.8460659329956,14.269382170477,17.1249507328983,55.015830594948,42.3621662569408,52.9926427704357,48.3965340019551,50.2806685441338,30.0075831899129
"28",13.7792412513502,33.8946823196143,57.138083768215,12.162838569769,17.0574322828294,55.0300928358907,44.3952906548546,53.4695612176281,48.3083836887319,49.8513889961909,29.1876991387233
"29",14.4842426294493,34.6539292929719,56.9949580977358,13.2298173555437,16.9213422059864,55.000827510914,44.713607704822,54.6402693539969,48.7703792107559,50.6592716719587,29.814493472768
"30",15.2065075507337,34.2016902024258,57.0523289130891,14.3568553697139,16.9511251497013,55.0068687581918,40.8265086382311,54.5559442795248,48.9583954336575,50.9100106688532,30.7481173658004
"31",15.0287932374961,34.0304494006785,56.9006097208495,14.1009151437459,16.9769912524288,54.9996374268016,42.309394172349,54.0420513101719,47.6931817884323,50.8593964988322,30.1940743043894
"32",14.3812515407513,34.1768315711448,57.1361607480705,13.0599202199878,16.9729897658704,55.0165129107688,43.1311642976396,54.1767368855231,48.2677142358065,50.4610202072799,29.9045221999282
"33",16.0555097536062,34.8553453392427,56.8855864952483,15.6461519337277,17.0169918874941,54.9787027590139,42.5633964659098,53.6917309499929,47.8965417337288,51.8854499188329,30.6169695607451
"34",16.9094743832067,34.5145324572465,56.7043120658931,16.8853127463811,17.0277239377698,54.9670235822821,41.0171315442933,53.6284499508122,47.7093496743061,52.2935581888778,31.4309575456937
"35",15.8174525926204,34.2683903584811,56.7774371609382,15.1085451413657,17.0369353355662,54.9903257983331,41.1409971224012,53.6574181768468,47.4684663502852,51.1374366158523,30.56180822645
"36",15.6119912811401,33.9616541246191,56.8676680724963,14.9199875536685,17.031470598705,54.9839282177725,40.5887067921244,53.8482843638165,48.5686775738851,51.6698917340302,30.0135426338759
"37",13.9418722920477,34.3113616851114,57.2719389117932,12.5001051013224,17.0133430731923,55.0151968730935,45.6924685345571,53.8100994714129,47.7603721889916,50.7694942465797,29.1883682431431
"38",15.2643105087182,33.6904832540753,56.8058219741557,14.308671431215,17.0954067817236,55.0099664137797,41.9043795900417,53.1495755677689,47.6599640235958,50.471512532013,30.0044879777491
"39",14.221182161661,34.3290041185109,57.146253231959,12.8282905638822,16.9494308863278,54.9912076100236,44.8222959244662,54.5293930649232,47.4068754940086,51.273345012946,29.5246328563143
