"","Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"1",23.5268925305025,37.8003007060174,10.2288498271454,31.971875687685,20.4680382636625,21.2778758213386,18.2709601392042,10.3235415792884,42.9949311675064,39.0102008616786,39.864305934155
"2",26.031538278817,30.8793073907725,9.53249346479173,32.0708490683009,25.7258825614104,20.9962058448991,17.4548702906018,12.1205595637724,46.5760703599021,38.9407313465806,40.8477596892608
"3",21.7741162304625,40.6517878934778,10.466074097033,32.0183136260041,18.0071502146032,21.3020328495274,17.8328268607545,9.10694796413777,41.2641220290291,39.0693608396168,40.8165577819564
"4",23.7103409907746,37.5539094197759,10.2439767821483,32.028965053493,20.4177342954608,20.5642820525264,17.9275226616745,10.0590759535363,42.9565868091042,39.0115865589594,41.692173140496
"5",22.8237790994605,36.9371974486208,10.2371551017016,32.006130684738,19.9066870999277,20.9374085427433,17.9613237633198,9.9291535146132,42.5873209081059,39.0345945649223,40.9843754804956
"6",24.3234858168459,35.137814892447,9.85885487112992,31.996041962515,23.2644335354647,20.9938175846025,18.1182129658612,11.6373835813388,44.9079945845544,38.9840031521683,41.002107527976
"7",23.9994773414509,37.7941284309125,10.1620189016677,31.9238736893858,21.3407296590518,20.8483253025894,18.7172852257923,10.7896749912876,43.5312826754199,39.0033962224092,42.1252640758004
"8",23.9379223034671,34.1255071601827,9.80936448674569,32.1023282431713,23.2966429695815,20.7611458699456,17.0445481897456,11.7105528570758,44.9255622601462,38.9973254471311,39.9193105779341
"9",24.604826627173,35.2431342142359,9.7532355235622,32.0293069322321,24.0882246868104,21.0663451139824,17.7806850830672,11.7843726789106,45.4205018908748,38.9796677939457,41.3835137695054
"10",23.5050492034003,41.1619112113863,10.3561075648142,31.9653266105061,19.9884210110393,20.8406397342872,18.373376127546,10.164066834948,42.6141192270966,39.0203892542946,40.6214945581999
"11",23.1651022426715,36.9882837601217,10.0775772783363,31.9900201256473,20.93404869093,20.3982415441397,17.8957745138244,10.3366695912844,43.2981359658971,39.0245929644752,40.7633789073201
"12",23.0947403507093,37.2455095822972,10.1500281594983,32.0106574521996,20.3415245670295,21.1694668271973,17.9260910338681,10.2859415765061,42.8842641431614,39.025635866871,40.9357929315125
"13",25.1370853564569,35.6613494416769,9.90253100269066,32.0357816749222,23.8774771188206,21.0521019539981,17.6850222226821,11.644561942965,45.2679710394386,38.9674493482963,40.64419046749
"14",24.0309588967687,34.9795679547682,9.97081763870915,31.9705896177926,21.3102245224701,21.7326802105995,18.3571127910113,10.5531939963245,43.4757617008679,38.9976424425204,41.1293687488879
"15",22.1974624569529,38.2011117745568,10.4158642205745,32.0192165104701,18.4441085491479,21.4713950466262,17.8375603185267,9.71160186727713,41.6643332058319,39.0475890686275,40.8786906118926
"16",23.6088365175952,37.1105671999057,10.1996028637258,31.9449495912947,20.7608269140366,20.8374925631234,18.5487201617986,10.7033969091941,43.1939919079383,39.0104557780063,40.8827925719007
"17",23.1485524871773,36.9346991547429,10.0404406486485,32.1152804093041,21.0981320494107,20.9431338919956,17.1196396482271,10.2732524261304,43.4752188547511,39.0223855206001,41.3126798064553
"18",23.5540619199529,34.7078225145097,9.98422386853577,32.0167169783276,22.0596373385137,21.220259543624,17.8396073404817,10.9835265256124,44.0874280631788,39.0103453003318,41.2455187461236
"19",21.7096395398275,37.439022443275,10.2755369488426,32.004952435682,18.780585621932,21.5481188904005,17.9867845990975,10.0218838012129,41.8000103582418,39.0608065932388,41.0645195435879
"20",24.1168492699872,37.6225294781413,10.1605787121386,31.8864422384675,21.0059161817291,20.8093750650542,19.1292318140254,10.7006839528818,43.2329109255843,39.0013246096765,41.8784471081016
"21",24.2050748694365,36.0575491474752,10.0474361239874,32.0610406148344,21.7271149616138,21.5490877936204,17.5378674968446,10.7965303959178,43.7927445814365,38.9968272967437,41.5867924645226
"22",22.6732515632171,34.6745612050919,9.99631113142047,32.0425362782997,21.306130796628,20.2807441551739,17.6287884569818,10.8193582929013,43.6350260300521,39.0349750493437,41.202658153376
"23",23.2548673154817,38.292792039065,10.0118207083034,32.0427584643106,21.6812153809194,20.6309065903773,17.5240878189659,10.9212701971226,43.7543503986294,39.0208406639882,40.0009215372532
"24",22.344235037534,36.6932328969066,10.2138657510136,32.0238269635283,19.2944750606207,21.1108248722346,17.8032787854338,9.60789691957145,42.2283504873091,39.0431908178193,41.0397335327297
"25",25.1828000785049,33.6565157836497,9.61113770660622,32.0645140107438,24.3664007307407,21.1857010378466,17.3118367382347,11.698434517986,45.6583221085808,38.965628480986,41.2712702228589
"26",22.7075916305513,38.7376896851257,10.2263782570628,32.0032295175382,20.3075144931879,20.9989456802023,17.9433237712184,10.1924892797512,42.9167971790176,39.0353464478746,41.6141110911243
"27",24.2777586146881,36.2899078543185,9.94626020799696,32.0136397845639,22.5630236286987,21.1522319275952,17.9349137829545,11.0570533008925,44.3763739863226,38.992920776819,41.0728088007903
"28",23.9041523611257,38.7683167331297,10.2888146823703,31.9613860360033,20.4519938407006,20.4245247956232,18.5156338809005,9.9996793087829,42.9753518560457,39.0079992004129,40.9319314139165
